Claim_ID,Status,Timestamp,Food_Name,Food_Type,Meal_Type,Quantity,Expiry_Date,Provider_Name,Provider_Type,Provider_City,Provider_Contact,Receiver_Name,Receiver_Type,Receiver_City
850,Pending,2025-03-07 15:57:00,Fruits,Non-Vegetarian,Dinner,44,2025-03-23,Morgan-Blackwell,Supermarket,Colemanton,(254)215-9233,Yvette Huffman,Charity,Reevestown
753,Cancelled,2025-03-07 15:56:00,Soup,Vegetarian,Lunch,19,2025-03-20,"Coleman, Williams and Nichols",Supermarket,Woodport,3124904832,Jennifer Kennedy,Individual,Port Deborah
865,Pending,2025-03-07 15:49:00,Bread,Vegetarian,Dinner,45,2025-03-16,Carter-Jones,Restaurant,East Terrancemouth,892-412-5796,Rachel Arnold,Shelter,New James
595,Cancelled,2025-03-07 15:18:00,Rice,Non-Vegetarian,Breakfast,45,2025-03-28,"Rogers, Harmon and Gordon",Supermarket,Lake Karenfurt,(421)106-2871x5106,Ashley Clark,NGO,Poolebury
428,Completed,2025-03-07 15:13:00,Fish,Vegan,Dinner,26,2025-03-24,"Barry, Powers and White",Grocery Store,Murrayborough,(023)817-1166,Renee Campbell,Shelter,North Tiffanyfort
259,Pending,2025-03-07 13:30:00,Dairy,Non-Vegetarian,Dinner,7,2025-03-28,Hogan-Oliver,Restaurant,New Ricky,001-484-018-9255x90683,Taylor Wolfe,Individual,New Travisland
976,Completed,2025-03-07 12:50:00,Chicken,Vegan,Lunch,4,2025-03-26,Williams and Sons,Restaurant,Lake Heather,+1-279-007-2137x9870,Matthew Simmons PhD,Shelter,Brandonhaven
42,Pending,2025-03-07 12:22:00,Bread,Vegetarian,Breakfast,48,2025-03-20,Serrano-Lopez,Restaurant,South Justinborough,(225)688-7752x0658,Derek Wilson,Individual,Christopherland
20,Completed,2025-03-07 12:15:00,Chicken,Vegan,Breakfast,15,2025-03-17,Doyle LLC,Catering Service,Brittanyside,0312154595,Eric Ryan DDS,NGO,Lake Daniel
103,Completed,2025-03-07 12:06:00,Soup,Vegan,Lunch,36,2025-03-17,Rogers-Warren,Grocery Store,Jamesfurt,001-439-195-6960,Christine Bell,Individual,South Edwardburgh
92,Pending,2025-03-07 11:12:00,Bread,Vegan,Dinner,29,2025-03-17,Butler-Phillips,Supermarket,Jessicaland,+1-366-362-7376x557,Cody Gardner,NGO,Port Belinda
529,Completed,2025-03-07 10:51:00,Dairy,Vegan,Lunch,10,2025-03-27,"Nguyen, Chan and Brown",Grocery Store,New Evanport,747-692-4848x020,Jennifer Hughes,Charity,West Donnaton
47,Pending,2025-03-07 10:45:00,Bread,Non-Vegetarian,Lunch,31,2025-03-30,Ibarra and Sons,Catering Service,Joneshaven,855-385-3050x223,Jennifer Graham,Individual,East Saraport
707,Pending,2025-03-07 10:15:00,Soup,Vegetarian,Breakfast,23,2025-03-29,Rogers-Shaw,Catering Service,South Jacobport,001-522-305-5977x0080,Jeffrey Stafford,Shelter,North Nicholasborough
732,Pending,2025-03-07 09:52:00,Vegetables,Vegetarian,Dinner,24,2025-03-25,Love-Montgomery,Grocery Store,Collinsmouth,164-269-8070,Heather Brown,NGO,North Lori
686,Pending,2025-03-07 09:12:00,Soup,Non-Vegetarian,Snacks,33,2025-03-22,Thompson-Kerr,Grocery Store,South Kellyberg,(786)641-7043,Hannah Reynolds,Charity,East Kevinberg
979,Completed,2025-03-07 08:39:00,Salad,Vegetarian,Lunch,28,2025-03-25,"Barnes, Castro and Curtis",Restaurant,Zimmermanville,507.577.7566,Scott Proctor,Shelter,Adamland
283,Pending,2025-03-07 08:11:00,Rice,Vegetarian,Dinner,44,2025-03-21,"Phillips, Wolfe and Martin",Grocery Store,Thomasville,001-548-413-4962,Daniel Burton,Individual,North Matthewhaven
214,Pending,2025-03-07 08:09:00,Salad,Vegetarian,Breakfast,2,2025-03-18,Simmons-Davis,Restaurant,Basstown,532.668.4291x87339,Carrie Hess,Charity,Jarvisshire
15,Completed,2025-03-07 08:00:00,Rice,Vegetarian,Snacks,39,2025-03-29,Richardson Group,Supermarket,Walterborough,(924)099-7995,Nathan May,Charity,South Veronicaburgh
847,Cancelled,2025-03-07 07:36:00,Pasta,Vegetarian,Snacks,30,2025-03-25,"Young, Townsend and Mccarthy",Grocery Store,West Adam,001-286-579-2810x1913,Kristie Townsend,Shelter,Melissaberg
558,Completed,2025-03-07 07:04:00,Chicken,Non-Vegetarian,Lunch,26,2025-03-30,Avila Group,Grocery Store,Aprilberg,001-835-594-3012x252,Anita Kerr,NGO,Walshfort
963,Cancelled,2025-03-07 06:39:00,Salad,Non-Vegetarian,Breakfast,14,2025-03-21,"Harris, Santos and Roberts",Supermarket,South Kevinhaven,001-664-346-8788,Allison Bray,Individual,Alexatown
16,Cancelled,2025-03-07 06:17:00,Vegetables,Vegetarian,Lunch,26,2025-03-20,Nelson-White,Restaurant,North Douglasfurt,001-558-380-9342x873,Scott Craig,Shelter,South Lisa
713,Completed,2025-03-07 06:15:00,Fruits,Non-Vegetarian,Breakfast,7,2025-03-16,"Smith, James and Alvarado",Restaurant,Keithburgh,4873246566,Timothy Chavez,Individual,Brooksmouth
348,Cancelled,2025-03-07 05:24:00,Salad,Vegetarian,Breakfast,12,2025-03-19,Crane LLC,Catering Service,Lindseybury,001-004-545-5901x1754,Jeremy Robinson,NGO,Jamesview
131,Cancelled,2025-03-07 05:12:00,Pasta,Non-Vegetarian,Breakfast,2,2025-03-17,Wilson-Cook,Catering Service,Smithfort,276-435-4585x5485,Matthew Sanchez,Individual,Port Melissa
835,Pending,2025-03-07 05:03:00,Pasta,Vegetarian,Breakfast,8,2025-03-24,Simmons Ltd,Grocery Store,New Curtis,(219)975-7084,Joseph Knapp,Shelter,New Michael
118,Cancelled,2025-03-07 04:56:00,Fruits,Non-Vegetarian,Snacks,22,2025-03-25,Smith-Paul,Catering Service,Thorntonbury,001-222-287-5923x26280,Mary Escobar,Individual,Gloriaview
30,Pending,2025-03-07 04:05:00,Pasta,Vegan,Breakfast,25,2025-03-21,Rowe-Arias,Catering Service,South Alicia,090-649-4737,Joanna Wilkins,Charity,Singletonview
504,Completed,2025-03-07 03:28:00,Bread,Vegetarian,Breakfast,29,2025-03-19,Allen-Mccullough,Restaurant,East John,8921994982,Carmen Barker,Shelter,North Williamview
530,Completed,2025-03-07 03:12:00,Vegetables,Vegan,Snacks,38,2025-03-22,Carter-Jones,Restaurant,East Terrancemouth,892-412-5796,Brenda Green,Charity,Jacobmouth
365,Pending,2025-03-07 03:03:00,Salad,Vegetarian,Dinner,42,2025-03-23,"Roberts, Howard and Bender",Restaurant,Lake Lorrainefort,+1-414-385-0073x51267,Jasmine Miranda,Individual,Caseyland
101,Cancelled,2025-03-07 02:19:00,Dairy,Vegan,Snacks,6,2025-03-26,Obrien-Carr,Grocery Store,East Tammy,096.381.4881x4011,John Murray,Shelter,Fernandezberg
886,Cancelled,2025-03-07 02:15:00,Bread,Vegan,Snacks,5,2025-03-19,Preston-Smith,Supermarket,Strongmouth,(813)326-3277x75776,Brian Johnson,NGO,Patrickfort
635,Pending,2025-03-07 01:36:00,Soup,Vegetarian,Breakfast,17,2025-03-24,Roach-Wheeler,Restaurant,Rebeccaburgh,001-215-175-9576x5678,Jonathan Young,Shelter,Georgeborough
812,Pending,2025-03-07 00:40:00,Fruits,Non-Vegetarian,Lunch,46,2025-03-27,Lawrence-Clark,Supermarket,South Randy,122-170-5452x33780,Justin Powell,Shelter,Port Sarah
339,Completed,2025-03-06 23:14:00,Vegetables,Non-Vegetarian,Snacks,23,2025-03-29,"Gutierrez, Anthony and Shannon",Grocery Store,Lake Justin,2924416283,Miss Jamie Gonzalez DDS,Charity,Proctorville
23,Completed,2025-03-06 22:55:00,Vegetables,Vegetarian,Lunch,34,2025-03-17,"Hill, Davis and Stewart",Grocery Store,Anneville,+1-608-953-5542x841,Brian Morales,NGO,Darinland
455,Pending,2025-03-06 22:55:00,Chicken,Non-Vegetarian,Dinner,26,2025-03-23,Sherman-Baker,Catering Service,New Joel,301.017.1427,Felicia Collier,NGO,Toddstad
311,Cancelled,2025-03-06 21:22:00,Bread,Vegan,Dinner,40,2025-03-19,"Anderson, Nicholson and Bruce",Catering Service,East Elizabethberg,+1-274-720-0033x1795,Amy Thomas,Shelter,Lake Erica
519,Pending,2025-03-06 21:16:00,Salad,Vegetarian,Snacks,28,2025-03-22,"Tran, Douglas and Harvey",Catering Service,Stephanieberg,(015)911-4687x4992,Jason Hughes,Shelter,Myerstown
218,Pending,2025-03-06 20:46:00,Salad,Non-Vegetarian,Lunch,29,2025-03-22,Berry-Mack,Grocery Store,South Stefanietown,(769)872-1659,Brendan Farley,NGO,Nicoleport
10,Completed,2025-03-06 19:57:00,Vegetables,Vegetarian,Dinner,14,2025-03-27,Yu-Rodriguez,Grocery Store,Sylviabury,017.590.2372,Danielle Bullock,Individual,Amandafurt
799,Completed,2025-03-06 19:57:00,Fruits,Vegetarian,Dinner,43,2025-03-18,Blankenship-Lewis,Catering Service,Jonathanstad,651-552-2403,Robert Kim,Shelter,Port Gabrielleborough
135,Cancelled,2025-03-06 19:49:00,Rice,Non-Vegetarian,Dinner,33,2025-03-28,Rogers-Warren,Grocery Store,Jamesfurt,001-439-195-6960,Jennifer Bishop,NGO,Katherineside
399,Pending,2025-03-06 19:27:00,Bread,Vegetarian,Breakfast,29,2025-03-19,Allen-Mccullough,Restaurant,East John,8921994982,Elizabeth Dunn,Charity,Wilsonfurt
485,Cancelled,2025-03-06 17:49:00,Pasta,Non-Vegetarian,Lunch,20,2025-03-18,Shaw Group,Supermarket,Lake Cathy,+1-168-522-2184x289,Alexandra Owens,NGO,Bradleyland
398,Pending,2025-03-06 17:22:00,Fish,Vegan,Snacks,26,2025-03-19,Ramos Group,Catering Service,North William,727-987-0431x177,Brandon Riley,NGO,Powerston
206,Completed,2025-03-06 16:41:00,Rice,Vegetarian,Lunch,35,2025-03-16,Young-Luna,Restaurant,Linchester,001-367-389-8038x71593,Vanessa Johnson,Shelter,Wilsonshire
328,Completed,2025-03-06 15:44:00,Bread,Non-Vegetarian,Dinner,30,2025-03-29,Campbell LLC,Supermarket,Perezport,001-211-446-3315x74760,Nicole Walker,Individual,Thomasland
639,Cancelled,2025-03-06 13:32:00,Fish,Non-Vegetarian,Snacks,19,2025-03-26,Hansen Inc,Grocery Store,West Adammouth,464-311-2342,Kylie Young,Shelter,Ginaview
547,Cancelled,2025-03-06 13:30:00,Dairy,Non-Vegetarian,Snacks,18,2025-03-17,Baker Group,Restaurant,Port Melissa,808.838.1022x168,Amber Cruz,Shelter,Allenborough
564,Cancelled,2025-03-06 13:30:00,Bread,Vegetarian,Breakfast,29,2025-03-19,Allen-Mccullough,Restaurant,East John,8921994982,Vincent Matthews,Shelter,Allenmouth
242,Cancelled,2025-03-06 13:16:00,Soup,Non-Vegetarian,Snacks,26,2025-03-22,Frey PLC,Restaurant,Harrisonbury,(890)661-5455,Thomas Johnson,Shelter,Lake Victoriaport
926,Cancelled,2025-03-06 12:37:00,Pasta,Vegan,Lunch,44,2025-03-22,Andrews-Wiley,Grocery Store,Patrickmouth,+1-657-214-6013x08444,Charles Davidson,Shelter,West Angelatown
271,Cancelled,2025-03-06 12:00:00,Rice,Vegetarian,Snacks,27,2025-03-23,Patel and Sons,Grocery Store,Deckermouth,+1-731-068-2964x54440,Natasha Harper,NGO,Port Sara
75,Cancelled,2025-03-06 11:44:00,Fish,Vegan,Snacks,10,2025-03-28,Figueroa Inc,Catering Service,Lewishaven,107.592.8920,Mary Nguyen,Charity,Mcclurestad
114,Completed,2025-03-06 10:36:00,Fish,Vegetarian,Breakfast,3,2025-03-30,"Perry, Perez and Carter",Catering Service,Cameronside,085.588.5857,Mary Anderson,Shelter,South Mirandamouth
313,Cancelled,2025-03-06 10:07:00,Fish,Non-Vegetarian,Lunch,18,2025-03-24,Barker LLC,Restaurant,Hollyhaven,+1-530-780-2072x25507,Kristen Foster,Shelter,North Ricardo
217,Completed,2025-03-06 08:04:00,Fruits,Non-Vegetarian,Dinner,6,2025-03-22,"King, Schneider and Banks",Restaurant,New Billy,+1-965-260-6135x55791,Terry Fernandez,Shelter,Mooreburgh
291,Completed,2025-03-06 07:49:00,Bread,Vegetarian,Breakfast,48,2025-03-20,Serrano-Lopez,Restaurant,South Justinborough,(225)688-7752x0658,Melissa Smith,Shelter,Lake Stevenburgh
557,Cancelled,2025-03-06 07:22:00,Soup,Vegetarian,Snacks,39,2025-03-24,"Phillips, Wolfe and Martin",Grocery Store,Thomasville,001-548-413-4962,Rose Powell,NGO,Spencermouth
227,Completed,2025-03-06 05:40:00,Salad,Non-Vegetarian,Lunch,12,2025-03-26,Ortega-Webb,Catering Service,West Billborough,001-646-036-9173x42885,Michael Roberson,NGO,South Davidstad
972,Pending,2025-03-06 04:36:00,Salad,Vegetarian,Breakfast,38,2025-03-29,Phelps-Schmidt,Catering Service,New Amanda,001-048-886-1039,Tammy Walker MD,Charity,West Ronaldland
669,Pending,2025-03-06 03:52:00,Fruits,Non-Vegetarian,Snacks,29,2025-03-19,"Reyes, Houston and Esparza",Catering Service,Brittanyland,7525269578,Anthony Cochran,Individual,Port Todd
152,Pending,2025-03-06 03:51:00,Dairy,Vegan,Breakfast,40,2025-03-27,"Wilson, Watkins and Moore",Catering Service,Phillipsfort,782.944.0904,Kristi Rodriguez,Charity,Nielsenberg
497,Completed,2025-03-06 03:51:00,Pasta,Vegetarian,Dinner,36,2025-03-22,"Jones, Allison and Ellison",Supermarket,New Ginaborough,(692)324-3942x4267,Mrs. Paula Jones,Individual,Emilymouth
106,Cancelled,2025-03-06 03:27:00,Vegetables,Vegetarian,Lunch,34,2025-03-17,"Hill, Davis and Stewart",Grocery Store,Anneville,+1-608-953-5542x841,Nicole Williams,NGO,West Richard
137,Completed,2025-03-06 03:22:00,Pasta,Vegetarian,Breakfast,25,2025-03-28,Townsend Inc,Catering Service,East Emilyburgh,001-820-820-2213x469,Gary Andrews,NGO,Gonzalezstad
132,Cancelled,2025-03-06 02:44:00,Pasta,Non-Vegetarian,Breakfast,2,2025-03-17,Wilson-Cook,Catering Service,Smithfort,276-435-4585x5485,Jennifer Wright,Shelter,Lauratown
54,Cancelled,2025-03-06 01:44:00,Vegetables,Non-Vegetarian,Dinner,34,2025-03-30,Hodges and Sons,Restaurant,Longland,504.107.9130,James Brown,Shelter,Lake Catherine
819,Pending,2025-03-06 01:36:00,Soup,Vegan,Snacks,28,2025-03-27,Rios Group,Catering Service,Madisonfort,003-727-0894x163,Justin Lee,Individual,Shelleyburgh
726,Cancelled,2025-03-06 00:25:00,Salad,Vegan,Dinner,43,2025-03-26,Gonzales-Cochran,Supermarket,New Jessica,+1-600-220-0480,Eric Mays,NGO,Port Deborahbury
940,Completed,2025-03-05 23:59:00,Fish,Vegetarian,Dinner,5,2025-03-21,"Allen, Zimmerman and Harrington",Supermarket,Lake Shelby,832-646-1114x86947,Samantha Gomez,Charity,Suzanneton
384,Completed,2025-03-05 23:56:00,Vegetables,Non-Vegetarian,Snacks,30,2025-03-18,"Peterson, Lee and Moore",Supermarket,Laurietown,710-623-8778x66342,Glenn Anthony,Charity,Halltown
775,Completed,2025-03-05 23:56:00,Soup,Non-Vegetarian,Lunch,22,2025-03-25,Lambert-Wilson,Restaurant,Lake Michaelfurt,+1-552-690-1512x083,James Miller,NGO,Lisabury
593,Cancelled,2025-03-05 23:53:00,Salad,Vegan,Lunch,43,2025-03-23,"Jones, Rojas and Brown",Grocery Store,North Sherrimouth,490.519.3490x03679,Nicholas Tucker,Charity,Port Samantha
73,Pending,2025-03-05 23:42:00,Rice,Vegan,Lunch,17,2025-03-22,"Hughes, Fuller and Sanchez",Catering Service,East Amyfurt,(040)473-0155,Stephanie Jones,Shelter,West Aaronport
315,Completed,2025-03-05 22:09:00,Rice,Non-Vegetarian,Lunch,30,2025-03-24,Pierce Group,Catering Service,Lake Jamestown,+1-843-457-7096x3283,Christopher Diaz,Individual,Lorifurt
795,Completed,2025-03-05 21:45:00,Salad,Vegan,Snacks,34,2025-03-30,"Hood, Hoffman and Wright",Supermarket,Louismouth,992.697.3906x31622,Randy Roach,Charity,East Bryan
462,Completed,2025-03-05 21:04:00,Dairy,Vegan,Dinner,4,2025-03-26,"Butler, Kennedy and Cowan",Catering Service,East Deniseborough,(704)033-6760x72290,Kelly Walls,Individual,Lake Victoriaton
615,Completed,2025-03-05 20:37:00,Chicken,Non-Vegetarian,Lunch,9,2025-03-24,Thompson-Turner,Catering Service,Davidport,897-925-4252,Ricardo Roberts,Individual,West Matthewborough
89,Cancelled,2025-03-05 20:34:00,Dairy,Non-Vegetarian,Breakfast,6,2025-03-28,Cox-Mcintyre,Grocery Store,South Jillshire,(422)450-8076,Austin Smith,NGO,North Marcusbury
513,Cancelled,2025-03-05 20:17:00,Soup,Vegan,Breakfast,48,2025-03-19,Baker-Mcdonald,Restaurant,East Andrea,933.503.6294x194,Edward Cook,Charity,Isaiahtown
977,Pending,2025-03-05 20:11:00,Rice,Vegan,Snacks,18,2025-03-27,Smith Inc,Restaurant,Lake Tamara,871.082.6155x450,Jesse Brown,Charity,Figueroaport
460,Completed,2025-03-05 20:10:00,Soup,Vegan,Breakfast,9,2025-03-28,"Black, Collins and Richard",Supermarket,Hestermouth,266.040.9664x08185,Bridget Hill,Charity,South Emily
953,Cancelled,2025-03-05 20:10:00,Fish,Non-Vegetarian,Snacks,13,2025-03-17,Simmons PLC,Grocery Store,North Katelyn,(272)507-6150,Spencer Roberts,Charity,East Sheenahaven
349,Pending,2025-03-05 19:39:00,Dairy,Vegetarian,Breakfast,47,2025-03-30,Salazar PLC,Restaurant,Raybury,180-591-9657x697,Rebecca Sanchez,Shelter,New Craig
170,Pending,2025-03-05 19:34:00,Chicken,Vegan,Breakfast,37,2025-03-20,Green LLC,Catering Service,Meganshire,659-948-4636,Ricky Walker,Individual,Port Johnstad
394,Pending,2025-03-05 16:12:00,Chicken,Vegetarian,Snacks,37,2025-03-22,Aguilar-Frederick,Restaurant,Michaelport,+1-057-752-7548,Laura Leach,Charity,Davidtown
624,Cancelled,2025-03-05 16:11:00,Dairy,Vegan,Lunch,40,2025-03-19,Stephens-Stephens,Grocery Store,East Meganfort,+1-970-818-8098x124,Tiffany Rodriguez,Charity,Ramirezhaven
260,Pending,2025-03-05 15:11:00,Pasta,Vegetarian,Snacks,29,2025-03-19,"Young, Townsend and Mccarthy",Grocery Store,West Adam,001-286-579-2810x1913,Jason Moore,NGO,West Courtneyport
617,Cancelled,2025-03-05 14:23:00,Dairy,Non-Vegetarian,Lunch,17,2025-03-30,"Lopez, Roach and Roach",Catering Service,Lake Regina,001-785-448-3246x762,Wesley Thompson,Charity,Edwardburgh
910,Completed,2025-03-05 14:21:00,Salad,Non-Vegetarian,Snacks,21,2025-03-19,Hammond LLC,Supermarket,New Carol,001-324-482-4894,Pamela Harris,Charity,Lewisfort
905,Pending,2025-03-05 13:31:00,Soup,Non-Vegetarian,Snacks,26,2025-03-22,Frey PLC,Restaurant,Harrisonbury,(890)661-5455,Samuel Lewis,Individual,North Nicole
986,Completed,2025-03-05 13:19:00,Vegetables,Non-Vegetarian,Snacks,35,2025-03-22,Bowman LLC,Restaurant,Port Karen,(890)877-4218x852,Scott Smith,Individual,New Donnahaven
908,Completed,2025-03-05 13:06:00,Soup,Vegetarian,Snacks,4,2025-03-23,Clark-Estes,Restaurant,Port Amandamouth,001-879-812-0126x19146,Samantha Salinas,Charity,Rayberg
790,Completed,2025-03-05 13:01:00,Soup,Vegetarian,Dinner,4,2025-03-16,Moore-Flowers,Restaurant,Clarkberg,(256)326-8681x6129,James Lewis,NGO,Richardton
443,Completed,2025-03-05 12:55:00,Chicken,Non-Vegetarian,Dinner,21,2025-03-25,Blanchard-Parsons,Catering Service,Edwardsbury,1686096009,Marie Andrade,Charity,Meghanfort
652,Pending,2025-03-05 12:54:00,Pasta,Vegetarian,Dinner,11,2025-03-18,Holmes-Schaefer,Supermarket,Jordanborough,759-916-3267x89739,David Henderson,Charity,Hallside
143,Completed,2025-03-05 11:36:00,Bread,Non-Vegetarian,Snacks,46,2025-03-25,Wong-Reese,Supermarket,East Andrewland,483-625-4097,Jacob Horton,NGO,Port Douglasland
860,Cancelled,2025-03-05 09:20:00,Bread,Non-Vegetarian,Snacks,46,2025-03-25,Wong-Reese,Supermarket,East Andrewland,483-625-4097,Eric Ramos,Individual,Rushfurt
406,Pending,2025-03-05 08:16:00,Pasta,Vegetarian,Dinner,36,2025-03-22,"Jones, Allison and Ellison",Supermarket,New Ginaborough,(692)324-3942x4267,Kelly Pierce,Shelter,West Josephland
8,Pending,2025-03-05 07:07:00,Salad,Non-Vegetarian,Dinner,42,2025-03-20,"Miller, Johnson and Fernandez",Restaurant,East Garyton,985.790.0081x8718,Hannah Reynolds,Charity,East Kevinberg
858,Completed,2025-03-05 07:07:00,Rice,Vegetarian,Snacks,32,2025-03-19,Johnson-Green,Grocery Store,Darrylchester,001-090-513-0319x965,David Hull,Shelter,Tanyachester
178,Cancelled,2025-03-05 05:55:00,Chicken,Non-Vegetarian,Dinner,29,2025-03-16,Mitchell-Watson,Catering Service,North Tracy,001-366-677-9015,Autumn Reed,NGO,East John
319,Pending,2025-03-05 05:34:00,Salad,Non-Vegetarian,Snacks,6,2025-03-25,Perez-Williams,Catering Service,West Danielborough,(305)890-2191x91055,Eric Ramos,Individual,Rushfurt
1,Pending,2025-03-05 05:26:00,Dairy,Vegan,Dinner,22,2025-03-27,Meyer and Sons,Restaurant,Carolchester,001-738-662-6338,Abigail Crawford,NGO,Lake Shawn
322,Cancelled,2025-03-05 05:22:00,Rice,Non-Vegetarian,Dinner,33,2025-03-28,Rogers-Warren,Grocery Store,Jamesfurt,001-439-195-6960,Madison Myers,Shelter,Cruzland
538,Cancelled,2025-03-05 04:18:00,Pasta,Vegan,Snacks,18,2025-03-24,"Robinson, Rodriguez and Reilly",Restaurant,Davisview,317.522.3773x348,Joseph Bowman,NGO,West Jessica
457,Pending,2025-03-05 04:11:00,Rice,Vegan,Breakfast,25,2025-03-19,Greene-Garcia,Catering Service,Mooreview,155.846.6299,Kimberly Wilson,Individual,Susanville
970,Cancelled,2025-03-05 02:55:00,Fish,Vegetarian,Breakfast,22,2025-03-18,Nguyen-Parsons,Grocery Store,Andersonmouth,(638)668-6852,Miss Jamie Gonzalez DDS,Charity,Proctorville
388,Completed,2025-03-05 01:43:00,Dairy,Vegan,Snacks,6,2025-03-26,Obrien-Carr,Grocery Store,East Tammy,096.381.4881x4011,Miss Mary Turner,Charity,North Holly
502,Completed,2025-03-05 01:43:00,Rice,Vegan,Snacks,25,2025-03-23,Miller Inc,Grocery Store,Coleburgh,+1-926-386-9945x8729,Kayla Johnson,Shelter,East Timhaven
921,Completed,2025-03-05 01:43:00,Bread,Vegan,Snacks,39,2025-03-17,Perez-Williams,Catering Service,West Danielborough,(305)890-2191x91055,Destiny Maldonado,Charity,Carlosfurt
888,Completed,2025-03-05 01:28:00,Rice,Non-Vegetarian,Snacks,47,2025-03-16,"Hudson, Spence and Perez",Restaurant,New Calebberg,2329447078,Matthew Morgan,Charity,Robertton
180,Pending,2025-03-05 01:27:00,Bread,Non-Vegetarian,Snacks,21,2025-03-18,Austin-Yu,Grocery Store,East Nicholasbury,+1-392-878-0666x94428,Joanna Black,NGO,North Jacobhaven
104,Completed,2025-03-05 00:36:00,Salad,Vegan,Lunch,43,2025-03-23,"Jones, Rojas and Brown",Grocery Store,North Sherrimouth,490.519.3490x03679,Cheryl Dillon,NGO,Hornemouth
115,Pending,2025-03-05 00:19:00,Dairy,Vegan,Snacks,42,2025-03-24,Nelson LLC,Restaurant,Lake Andrewmouth,+1-859-029-3911x34890,Angela Hall,Charity,Greenville
306,Pending,2025-03-05 00:09:00,Pasta,Non-Vegetarian,Snacks,36,2025-03-16,"Ward, Shepherd and Krause",Catering Service,Jasonstad,+1-454-823-5622,Mr. Jonathan Williams,Individual,Bruceburgh
11,Pending,2025-03-04 23:01:00,Dairy,Non-Vegetarian,Lunch,19,2025-03-19,Nelson LLC,Restaurant,Lake Andrewmouth,+1-859-029-3911x34890,Matthew Tran,Charity,South Franciscoport
77,Completed,2025-03-04 22:57:00,Fruits,Non-Vegetarian,Breakfast,45,2025-03-26,Cole LLC,Grocery Store,North Destiny,001-078-379-8075x2377,Kristine Martin,NGO,Thompsonhaven
112,Pending,2025-03-04 22:00:00,Chicken,Non-Vegetarian,Dinner,26,2025-03-23,Sherman-Baker,Catering Service,New Joel,301.017.1427,Brandon Rice,Shelter,South Benjamin
472,Pending,2025-03-04 21:52:00,Soup,Vegetarian,Lunch,19,2025-03-20,"Coleman, Williams and Nichols",Supermarket,Woodport,3124904832,Matthew Davis,Charity,Birdview
177,Cancelled,2025-03-04 20:52:00,Chicken,Non-Vegetarian,Breakfast,19,2025-03-24,"Clark, Prince and Williams",Grocery Store,Mendezmouth,556.944.8935x401,Michael Walls,Individual,Carterside
391,Completed,2025-03-04 20:52:00,Salad,Vegetarian,Dinner,35,2025-03-19,Gonzalez Inc,Catering Service,South Nicole,679-305-8392,Caitlin Bennett,NGO,Delacruzborough
318,Completed,2025-03-04 20:11:00,Dairy,Non-Vegetarian,Dinner,45,2025-03-26,Taylor Group,Restaurant,Roachhaven,(903)301-8467x005,Kyle Scott,Individual,Reedview
782,Completed,2025-03-04 19:49:00,Fruits,Non-Vegetarian,Dinner,2,2025-03-28,Mckinney Ltd,Restaurant,East Stephanie,225-959-2378,Paul Evans,NGO,Smithshire
389,Cancelled,2025-03-04 19:08:00,Chicken,Vegetarian,Dinner,19,2025-03-23,Parsons Ltd,Supermarket,Port Robertport,445-558-2787x92329,Ashley Silva,NGO,Port Thomas
941,Cancelled,2025-03-04 18:16:00,Bread,Vegan,Snacks,38,2025-03-17,Torres Ltd,Grocery Store,West Amandafurt,(283)833-1998,Michael Carter,Charity,Danielborough
697,Completed,2025-03-04 17:46:00,Soup,Vegetarian,Dinner,4,2025-03-16,Moore-Flowers,Restaurant,Clarkberg,(256)326-8681x6129,Katherine Gomez,Charity,South Jasonberg
90,Completed,2025-03-04 16:53:00,Soup,Vegetarian,Lunch,39,2025-03-19,Bruce Inc,Supermarket,Harrishaven,(258)012-0928x8067,Johnny Page,NGO,Susanfurt
461,Pending,2025-03-04 16:22:00,Pasta,Vegetarian,Breakfast,30,2025-03-28,"Patterson, Harris and Kelly",Restaurant,Meghanfurt,8457019148,Stephanie Mathews,Shelter,North Ashleymouth
801,Completed,2025-03-04 15:42:00,Fish,Vegan,Dinner,16,2025-03-18,"Harper, Blake and Alexander",Catering Service,Devinmouth,(144)381-3923,Charles Davidson,Shelter,West Angelatown
553,Pending,2025-03-04 15:39:00,Bread,Vegetarian,Snacks,50,2025-03-30,Nelson LLC,Restaurant,Lake Andrewmouth,+1-859-029-3911x34890,Eileen Scott,Charity,Lewismouth
772,Completed,2025-03-04 15:24:00,Rice,Vegetarian,Snacks,41,2025-03-16,Marshall Ltd,Catering Service,Andreaborough,+1-314-339-0357x53136,Brady Lopez,Individual,Michaeltown
699,Cancelled,2025-03-04 15:15:00,Soup,Non-Vegetarian,Snacks,24,2025-03-18,Beck Group,Catering Service,North Sharonberg,+1-153-394-0994,Alicia Porter,Charity,Port Ericmouth
397,Pending,2025-03-04 14:58:00,Fish,Non-Vegetarian,Lunch,17,2025-03-24,Long-Alexander,Catering Service,Priceland,328-638-0829x010,Whitney Evans,Shelter,Martinezside
892,Pending,2025-03-04 14:51:00,Vegetables,Vegetarian,Snacks,16,2025-03-19,"Johnson, Harris and White",Catering Service,Bellport,293-470-3464x6698,Jodi Lee,NGO,West Paulfort
